id,prefix,name,chi2,pval
26093,b'5-phrase_feature__noun_phrases__current_user_utterance__group_code_kttinz1e',5,5.6983,0.1272
24590,b'5-phrase_feature__noun_phrases__current_user_utterance__\\_nget_cane',5,5.6983,0.1272
24599,b'5-phrase_feature__noun_phrases__current_user_utterance__\\_npotato',5,5.6983,0.1272
43260,b'7-syntactic_feature__obj_word__next_system_utterance__costco',7,5.6983,0.1272
24600,b'5-phrase_feature__noun_phrases__current_user_utterance__\\_npotato_peeler',5,5.6983,0.1272
24601,b'5-phrase_feature__noun_phrases__current_user_utterance__\\_nsealant',5,5.6983,0.1272
26086,b'5-phrase_feature__noun_phrases__current_user_utterance__gross',5,5.6983,0.1272
26257,b'5-phrase_feature__noun_phrases__current_user_utterance__ilst',5,5.6983,0.1272
26274,b'5-phrase_feature__noun_phrases__current_user_utterance__insert',5,5.6983,0.1272
26568,b'5-phrase_feature__noun_phrases__current_user_utterance__items_cookies',5,5.6983,0.1272
24510,b'5-phrase_feature__noun_phrases__current_user_utterance__3,4',5,5.6983,0.1272
26562,b'5-phrase_feature__noun_phrases__current_user_utterance__items_club_crackers',5,5.6983,0.1272
26561,b'5-phrase_feature__noun_phrases__current_user_utterance__items_club',5,5.6983,0.1272
43948,b'7-syntactic_feature__obj_word__next_user_utterance__code',7,5.6983,0.1272
43943,b'7-syntactic_feature__obj_word__next_user_utterance__cigarett',7,5.6983,0.1272
26459,b'5-phrase_feature__noun_phrases__current_user_utterance__item_paper_towels',5,5.6983,0.1272
43942,b'7-syntactic_feature__obj_word__next_user_utterance__chri',7,5.6983,0.1272
43941,b'7-syntactic_feature__obj_word__next_user_utterance__chocol',7,5.6983,0.1272
43195,b'7-syntactic_feature__obj_word__next_system_utterance__breadcrumb',7,5.6983,0.1272
26304,b'5-phrase_feature__noun_phrases__current_user_utterance__italy_game_tomorrow',5,5.6983,0.1272
43925,b'7-syntactic_feature__obj_word__next_user_utterance__carleigh',7,5.6983,0.1272
26300,b'5-phrase_feature__noun_phrases__current_user_utterance__italian_breadcrumbs',5,5.6983,0.1272
43902,b'7-syntactic_feature__obj_word__next_user_utterance__bronzer',7,5.6983,0.1272
26282,b'5-phrase_feature__noun_phrases__current_user_utterance__insulin_syringes',5,5.6983,0.1272
26281,b'5-phrase_feature__noun_phrases__current_user_utterance__insulin',5,5.6983,0.1272
43889,b'7-syntactic_feature__obj_word__next_user_utterance__blood',7,5.6983,0.1272
43876,b'7-syntactic_feature__obj_word__next_user_utterance__bc',7,5.6983,0.1272
24489,b"5-phrase_feature__noun_phrases__current_user_utterance__'till",5,5.6983,0.1272
24490,b"5-phrase_feature__noun_phrases__current_user_utterance__'till_june",5,5.6983,0.1272
26276,b'5-phrase_feature__noun_phrases__current_user_utterance__insert_car_seat',5,5.6983,0.1272
26275,b'5-phrase_feature__noun_phrases__current_user_utterance__insert_car',5,5.6983,0.1272
24496,b'5-phrase_feature__noun_phrases__current_user_utterance__19th_make',5,5.6983,0.1272
24497,b'5-phrase_feature__noun_phrases__current_user_utterance__19th_make_list',5,5.6983,0.1272
24498,b'5-phrase_feature__noun_phrases__current_user_utterance__1pm_today',5,5.6983,0.1272
24508,b'5-phrase_feature__noun_phrases__current_user_utterance__28th_blood',5,5.6983,0.1272
43858,b'7-syntactic_feature__obj_word__next_user_utterance__babydol',7,5.6983,0.1272
28118,b'5-phrase_feature__noun_phrases__current_user_utterance__show_lis',5,5.6983,0.1272
42622,b'7-syntactic_feature__obj_word__current_user_utterance__date',7,5.6983,0.1272
25334,b'5-phrase_feature__noun_phrases__current_user_utterance__clear_list_\\',5,5.6983,0.1272
46026,b'7-syntactic_feature__root_word__next_user_utterance__claim',7,5.6983,0.1272
41976,b'6-entity_feature__entity__next_user_utterance__at 6:45am_SET',6,5.6983,0.1272
46602,b'7-syntactic_feature__subj_word__next_system_utterance__jess',7,5.6983,0.1272
46066,b'7-syntactic_feature__root_word__next_user_utterance__filter',7,5.6983,0.1272
46606,b'7-syntactic_feature__subj_word__next_system_utterance__jul',7,5.6983,0.1272
46047,b'7-syntactic_feature__root_word__next_user_utterance__discsrd',7,5.6983,0.1272
46043,b'7-syntactic_feature__root_word__next_user_utterance__delete1',7,5.6983,0.1272
46040,b'7-syntactic_feature__root_word__next_user_utterance__debbi',7,5.6983,0.1272
46034,b'7-syntactic_feature__root_word__next_user_utterance__correct',7,5.6983,0.1272
41957,b'6-entity_feature__entity__next_user_utterance__at 12 pm_TIME',6,5.6983,0.1272
46801,b'7-syntactic_feature__subj_word__next_system_utterance__sasheen',7,5.6983,0.1272
41954,b'6-entity_feature__entity__next_user_utterance__at 11:00am_TIME',6,5.6983,0.1272
41953,b'6-entity_feature__entity__next_user_utterance__at 11:00 am_TIME',6,5.6983,0.1272
41950,b'6-entity_feature__entity__next_user_utterance__at 1 pm_TIME',6,5.6983,0.1272
28512,b'5-phrase_feature__noun_phrases__current_user_utterance__truck',5,5.6983,0.1272
46010,b'7-syntactic_feature__root_word__next_user_utterance__ca',7,5.6983,0.1272
42256,b'6-entity_feature__entity__next_user_utterance__ten am today_DATE',6,5.6983,0.1272
42257,b'6-entity_feature__entity__next_user_utterance__ten am_TIME',6,5.6983,0.1272
42258,b'6-entity_feature__entity__next_user_utterance__ten_NUMBER',6,5.6983,0.1272
41980,b'6-entity_feature__entity__next_user_utterance__at 8 am_TIME',6,5.6983,0.1272
41981,b'6-entity_feature__entity__next_user_utterance__at 8:40 am_TIME',6,5.6983,0.1272
42245,b'6-entity_feature__entity__next_user_utterance__southern_MISC',6,5.6983,0.1272
46070,b'7-syntactic_feature__root_word__next_user_utterance__franci',7,5.6983,0.1272
46173,b'7-syntactic_feature__root_word__next_user_utterance__restart',7,5.6983,0.1272
46171,b'7-syntactic_feature__root_word__next_user_utterance__repost',7,5.6983,0.1272
46165,b'7-syntactic_feature__root_word__next_user_utterance__read',7,5.6983,0.1272
46155,b'7-syntactic_feature__root_word__next_user_utterance__peroxid',7,5.6983,0.1272
42217,b'6-entity_feature__entity__next_user_utterance__pierce_PERSON',6,5.6983,0.1272
46146,b'7-syntactic_feature__root_word__next_user_utterance__octob',7,5.6983,0.1272
46131,b'7-syntactic_feature__root_word__next_user_utterance__monday-friday',7,5.6983,0.1272
46493,b'7-syntactic_feature__subj_word__next_system_utterance__cigarett',7,5.6983,0.1272
46111,b'7-syntactic_feature__root_word__next_user_utterance__line',7,5.6983,0.1272
46107,b'7-syntactic_feature__root_word__next_user_utterance__left',7,5.6983,0.1272
42000,b'6-entity_feature__entity__next_user_utterance__babydoll_PERSON',6,5.6983,0.1272
46104,b'7-syntactic_feature__root_word__next_user_utterance__kttinz1',7,5.6983,0.1272
42237,b'6-entity_feature__entity__next_user_utterance__scot_PERSON',6,5.6983,0.1272
46516,b'7-syntactic_feature__subj_word__next_system_utterance__cuti',7,5.6983,0.1272
46096,b'7-syntactic_feature__root_word__next_user_utterance__jesu',7,5.6983,0.1272
28958,b'5-phrase_feature__noun_phrases__next_system_utterance__\\_nremoving',5,5.6983,0.1272
46074,b'7-syntactic_feature__root_word__next_user_utterance__gauz',7,5.6983,0.1272
42259,b'6-entity_feature__entity__next_user_utterance__the past_DATE',6,5.6983,0.1272
45997,b'7-syntactic_feature__root_word__next_user_utterance__at',7,5.6983,0.1272
45986,b'7-syntactic_feature__root_word__next_user_utterance__agn',7,5.6983,0.1272
45958,b'7-syntactic_feature__root_word__next_user_utterance__4',7,5.6983,0.1272
29014,b'5-phrase_feature__noun_phrases__next_system_utterance__added_onions',5,5.6983,0.1272
28436,b'5-phrase_feature__noun_phrases__current_user_utterance__til_4pm',5,5.6983,0.1272
45954,b'7-syntactic_feature__root_word__next_user_utterance__25th',7,5.6983,0.1272
45953,b'7-syntactic_feature__root_word__next_user_utterance__24th',7,5.6983,0.1272
28435,b'5-phrase_feature__noun_phrases__current_user_utterance__til',5,5.6983,0.1272
42319,b'6-entity_feature__entity__next_user_utterance__tomorrow at 9 pm_DATE',6,5.6983,0.1272
41936,b'6-entity_feature__entity__next_user_utterance__am_SET',6,5.6983,0.1272
41932,b'6-entity_feature__entity__next_user_utterance__alexis_PERSON',6,5.6983,0.1272
45949,b'7-syntactic_feature__root_word__next_user_utterance__13:32',7,5.6983,0.1272
41931,b'6-entity_feature__entity__next_user_utterance__alex_PERSON',6,5.6983,0.1272
29022,b'5-phrase_feature__noun_phrases__next_system_utterance__advance',5,5.6983,0.1272
28416,b'5-phrase_feature__noun_phrases__current_user_utterance__texting_katie',5,5.6983,0.1272
45927,b'7-syntactic_feature__root_word__next_system_utterance__yes/no',7,5.6983,0.1272
28415,b'5-phrase_feature__noun_phrases__current_user_utterance__texting',5,5.6983,0.1272
45926,b'7-syntactic_feature__root_word__next_system_utterance__yemisi',7,5.6983,0.1272
42346,b'6-entity_feature__entity__next_user_utterance__vincent_PERSON',6,5.6983,0.1272
41927,b'6-entity_feature__entity__next_user_utterance__agnes_PERSON',6,5.6983,0.1272
42312,b'6-entity_feature__entity__next_user_utterance__tomorrow at 6:30 am_DATE',6,5.6983,0.1272
42311,b'6-entity_feature__entity__next_user_utterance__tomorrow at 5:15pm_DATE',6,5.6983,0.1272
41946,b'6-entity_feature__entity__next_user_utterance__april 8_DATE',6,5.6983,0.1272
28442,b'5-phrase_feature__noun_phrases__current_user_utterance__time_sheet_tonight',5,5.6983,0.1272
41943,b'6-entity_feature__entity__next_user_utterance__anthony_PERSON',6,5.6983,0.1272
45982,b'7-syntactic_feature__root_word__next_user_utterance__a',7,5.6983,0.1272
29009,b'5-phrase_feature__noun_phrases__next_system_utterance__added_lunch',5,5.6983,0.1272
28496,b'5-phrase_feature__noun_phrases__current_user_utterance__towels_deodorant',5,5.6983,0.1272
42274,b'6-entity_feature__entity__next_user_utterance__today at 2pm_DATE',6,5.6983,0.1272
45979,b'7-syntactic_feature__root_word__next_user_utterance__@laura',7,5.6983,0.1272
42283,b'6-entity_feature__entity__next_user_utterance__today at 9 am_DATE',6,5.6983,0.1272
28454,b'5-phrase_feature__noun_phrases__current_user_utterance__title_dr',5,5.6983,0.1272
46716,b'7-syntactic_feature__subj_word__next_system_utterance__onlion',7,5.6983,0.1272
45975,b'7-syntactic_feature__root_word__next_user_utterance__:',7,5.6983,0.1272
42298,b'6-entity_feature__entity__next_user_utterance__tomorrow at 10:30am_DATE',6,5.6983,0.1272
45972,b'7-syntactic_feature__root_word__next_user_utterance__945pm',7,5.6983,0.1272
28448,b'5-phrase_feature__noun_phrases__current_user_utterance__timeshet',5,5.6983,0.1272
42303,b'6-entity_feature__entity__next_user_utterance__tomorrow at 1301 hours_DATE',6,5.6983,0.1272
42304,b'6-entity_feature__entity__next_user_utterance__tomorrow at 1:01 pm_DATE',6,5.6983,0.1272
45970,b'7-syntactic_feature__root_word__next_user_utterance__7pm',7,5.6983,0.1272
41939,b'6-entity_feature__entity__next_user_utterance__and 13_NUMBER',6,5.6983,0.1272
42208,b'6-entity_feature__entity__next_user_utterance__october 9th_DATE',6,5.6983,0.1272
42205,b'6-entity_feature__entity__next_user_utterance__oct 11_DATE',6,5.6983,0.1272
28926,b'5-phrase_feature__noun_phrases__next_system_utterance__\\_n25',5,5.6983,0.1272
46348,b'7-syntactic_feature__subj_word__current_user_utterance__siren',7,5.6983,0.1272
42111,b'6-entity_feature__entity__next_user_utterance__june weekend_DATE',6,5.6983,0.1272
28783,b'5-phrase_feature__noun_phrases__current_user_utterance__yuengling_bbq',5,5.6983,0.1272
46301,b'7-syntactic_feature__subj_word__current_user_utterance__discard',7,5.6983,0.1272
28782,b'5-phrase_feature__noun_phrases__current_user_utterance__yuengling',5,5.6983,0.1272
42073,b'6-entity_feature__entity__next_user_utterance__gregory_PERSON',6,5.6983,0.1272
28879,b'5-phrase_feature__noun_phrases__next_system_utterance__@remind',5,5.6983,0.1272
46362,b'7-syntactic_feature__subj_word__current_user_utterance__tv',7,5.6983,0.1272
46298,b'7-syntactic_feature__subj_word__current_user_utterance__delet',7,5.6983,0.1272
46365,b'7-syntactic_feature__subj_word__current_user_utterance__we',7,5.6983,0.1272
46294,b'7-syntactic_feature__subj_word__current_user_utterance__clear',7,5.6983,0.1272
42063,b'6-entity_feature__entity__next_user_utterance__francis_PERSON',6,5.6983,0.1272
46289,b'7-syntactic_feature__subj_word__current_user_utterance__carrot',7,5.6983,0.1272
42119,b'6-entity_feature__entity__next_user_utterance__kathy_PERSON',6,5.6983,0.1272
42120,b'6-entity_feature__entity__next_user_utterance__katie_PERSON',6,5.6983,0.1272
42124,b'6-entity_feature__entity__next_user_utterance__kevin_PERSON',6,5.6983,0.1272
46286,b'7-syntactic_feature__subj_word__current_user_utterance__blood',7,5.6983,0.1272
42126,b'6-entity_feature__entity__next_user_utterance__kimberly_PERSON',6,5.6983,0.1272
46359,b'7-syntactic_feature__subj_word__current_user_utterance__trash',7,5.6983,0.1272
42109,b'6-entity_feature__entity__next_user_utterance__june 6 tuesday_DATE',6,5.6983,0.1272
46380,b'7-syntactic_feature__subj_word__next_system_utterance__@regan',7,5.6983,0.1272
28872,b'5-phrase_feature__noun_phrases__next_system_utterance__@laura',5,5.6983,0.1272
46338,b'7-syntactic_feature__subj_word__current_user_utterance__pea',7,5.6983,0.1272
46337,b'7-syntactic_feature__subj_word__current_user_utterance__paper',7,5.6983,0.1272
42087,b'6-entity_feature__entity__next_user_utterance__italy_LOCATION',6,5.6983,0.1272
42093,b'6-entity_feature__entity__next_user_utterance__jeff_PERSON',6,5.6983,0.1272
42095,b'6-entity_feature__entity__next_user_utterance__jess_PERSON',6,5.6983,0.1272
46334,b'7-syntactic_feature__subj_word__current_user_utterance__nto',7,5.6983,0.1272
46333,b'7-syntactic_feature__subj_word__current_user_utterance__ntitl',7,5.6983,0.1272
42079,b'6-entity_feature__entity__next_user_utterance__heidi_PERSON',6,5.6983,0.1272
46332,b'7-syntactic_feature__subj_word__current_user_utterance__nnapkin',7,5.6983,0.1272
42098,b'6-entity_feature__entity__next_user_utterance__july 3_DATE',6,5.6983,0.1272
42076,b'6-entity_feature__entity__next_user_utterance__hamzah_PERSON',6,5.6983,0.1272
46330,b'7-syntactic_feature__subj_word__current_user_utterance__my',7,5.6983,0.1272
42100,b'6-entity_feature__entity__next_user_utterance__jun_PERSON',6,5.6983,0.1272
42104,b'6-entity_feature__entity__next_user_utterance__june 26th_DATE',6,5.6983,0.1272
46329,b'7-syntactic_feature__subj_word__current_user_utterance__monday',7,5.6983,0.1272
46315,b'7-syntactic_feature__subj_word__current_user_utterance__had',7,5.6983,0.1272
46314,b'7-syntactic_feature__subj_word__current_user_utterance__group',7,5.6983,0.1272
28749,b'5-phrase_feature__noun_phrases__current_user_utterance__workflow_products',5,5.6983,0.1272
46285,b'7-syntactic_feature__subj_word__current_user_utterance__bagel',7,5.6983,0.1272
28635,b'5-phrase_feature__noun_phrases__current_user_utterance__volleyball',5,5.6983,0.1272
42171,b'6-entity_feature__entity__next_user_utterance__may 25th_DATE',6,5.6983,0.1272
28667,b'5-phrase_feature__noun_phrases__current_user_utterance__watchers_meals',5,5.6983,0.1272
28666,b'5-phrase_feature__noun_phrases__current_user_utterance__watchers',5,5.6983,0.1272
42035,b'6-entity_feature__entity__next_user_utterance__debbie andi brian_PERSON',6,5.6983,0.1272
42180,b'6-entity_feature__entity__next_user_utterance__monday june 19_DATE',6,5.6983,0.1272
46184,b'7-syntactic_feature__root_word__next_user_utterance__sheet',7,5.6983,0.1272
42181,b'6-entity_feature__entity__next_user_utterance__monday june 5th 8:45_DATE',6,5.6983,0.1272
42032,b'6-entity_feature__entity__next_user_utterance__dave_PERSON',6,5.6983,0.1272
42183,b'6-entity_feature__entity__next_user_utterance__mondays_SET',6,5.6983,0.1272
42184,b'6-entity_feature__entity__next_user_utterance__monica_PERSON',6,5.6983,0.1272
46178,b'7-syntactic_feature__root_word__next_user_utterance__sealant',7,5.6983,0.1272
28656,b'5-phrase_feature__noun_phrases__current_user_utterance__washing_pellets',5,5.6983,0.1272
42193,b'6-entity_feature__entity__next_user_utterance__next 8 days_DATE',6,5.6983,0.1272
28636,b'5-phrase_feature__noun_phrases__current_user_utterance__volleyball_game',5,5.6983,0.1272
42026,b'6-entity_feature__entity__next_user_utterance__cooper_PERSON',6,5.6983,0.1272
42015,b'6-entity_feature__entity__next_user_utterance__chris_PERSON',6,5.6983,0.1272
46176,b'7-syntactic_feature__root_word__next_user_utterance__say',7,5.6983,0.1272
42200,b'6-entity_feature__entity__next_user_utterance__nine_NUMBER',6,5.6983,0.1272
42172,b'6-entity_feature__entity__next_user_utterance__may 31st_DATE',6,5.6983,0.1272
42168,b'6-entity_feature__entity__next_user_utterance__may 20_DATE',6,5.6983,0.1272
42057,b'6-entity_feature__entity__next_user_utterance__every year_SET',6,5.6983,0.1272
46197,b'7-syntactic_feature__root_word__next_user_utterance__stain',7,5.6983,0.1272
28748,b'5-phrase_feature__noun_phrases__current_user_utterance__workflow',5,5.6983,0.1272
42055,b'6-entity_feature__entity__next_user_utterance__every year a week before_SET',6,5.6983,0.1272
46280,b'7-syntactic_feature__subj_word__current_user_utterance__and',7,5.6983,0.1272
46278,b'7-syntactic_feature__subj_word__current_user_utterance__alo',7,5.6983,0.1272
42050,b'6-entity_feature__entity__next_user_utterance__evan_PERSON',6,5.6983,0.1272
28734,b'5-phrase_feature__noun_phrases__current_user_utterance__windex',5,5.6983,0.1272
46251,b'7-syntactic_feature__root_word__next_user_utterance__year',7,5.6983,0.1272
46239,b'7-syntactic_feature__root_word__next_user_utterance__wb',7,5.6983,0.1272
42043,b'6-entity_feature__entity__next_user_utterance__each day_SET',6,5.6983,0.1272
42144,b'6-entity_feature__entity__next_user_utterance__lyle_PERSON',6,5.6983,0.1272
42146,b'6-entity_feature__entity__next_user_utterance__march 15 at 6 am_TIME',6,5.6983,0.1272
46225,b'7-syntactic_feature__root_word__next_user_utterance__tornado',7,5.6983,0.1272
